profile,config_id,scenario,split,controller,alpha,seed,n,delay_bins,jobs,mean_resource_fraction,metric_status,metric_reason,p95_wait,p99_wait,selected_on_validation,weighted_event_approximation
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,1.0,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1729,100,1,720000,0.9117361111111112,ok,,18.635873163800674,248.92569275748198,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1729,100,1,720000,0.8524305555555556,ok,,23.313167044126697,273.5465589078929,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1729,100,1,720000,0.9283333333333332,ok,,23.362769986034387,258.0633944194834,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1729,100,1,720000,0.9282291666666667,ok,,22.942834571648916,265.14463162370873,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1729,100,1,720000,0.8194444444444444,ok,,56.531966468053135,436.5556768980768,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1729,100,1,720000,0.9283333333333332,ok,,23.362769986034387,258.0633944194834,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1729,100,1,720000,0.9282291666666667,ok,,22.942834571648916,265.14463162370873,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1729,100,1,720000,0.8194444444444444,ok,,56.531966468053135,436.5556768980768,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1729,100,1,720000,0.99375,ok,,13.819521553478069,225.93526444009734,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1729,100,1,720000,0.9283333333333332,ok,,23.362769986034387,258.0633944194834,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1729,100,1,720000,0.9282291666666667,ok,,22.942834571648916,265.14463162370873,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1729,100,1,720000,0.8194444444444444,ok,,56.531966468053135,436.5556768980768,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1735,100,1,720000,0.9283333333333332,ok,,23.025146278349855,238.08681681021653,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1735,100,1,720000,0.9282291666666667,ok,,22.74973660032483,240.43794568946123,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1735,100,1,720000,0.8194444444444444,ok,,56.60315392712324,397.37112883986373,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,1.0,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1735,100,1,720000,0.9117361111111112,ok,,18.1414951390382,218.46045989716944,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1735,100,1,720000,0.8524305555555556,ok,,23.004462064526045,244.85388975316204,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1735,100,1,720000,0.9283333333333332,ok,,23.025146278349855,238.08681681021653,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1735,100,1,720000,0.9282291666666667,ok,,22.74973660032483,240.43794568946123,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1735,100,1,720000,0.8194444444444444,ok,,56.60315392712324,397.37112883986373,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1735,100,1,720000,0.9283333333333332,ok,,23.025146278349855,238.08681681021653,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1735,100,1,720000,0.9282291666666667,ok,,22.74973660032483,240.43794568946123,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1735,100,1,720000,0.8194444444444444,ok,,56.60315392712324,397.37112883986373,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1735,100,1,720000,0.99375,ok,,13.612294512677543,195.41816296150998,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1735,100,1,720000,0.9283333333333332,ok,,23.025146278349855,238.08681681021653,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1735,100,1,720000,0.9282291666666667,ok,,22.74973660032483,240.43794568946123,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1735,100,1,720000,0.8194444444444444,ok,,56.60315392712324,397.37112883986373,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1736,100,1,720000,0.9283333333333332,ok,,23.496837430282813,299.95909698252837,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1736,100,1,720000,0.9282291666666667,ok,,22.604506384643173,298.670265625888,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1736,100,1,720000,0.8194444444444444,ok,,59.55453584871809,478.8829181276636,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,1.0,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1736,100,1,720000,0.9117361111111112,ok,,18.82335862610638,270.4181589277986,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1736,100,1,720000,0.8524305555555556,ok,,23.55670584903925,308.2354896128773,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1736,100,1,720000,0.9283333333333332,ok,,23.496837430282813,299.95909698252837,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1736,100,1,720000,0.9282291666666667,ok,,22.604506384643173,298.670265625888,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1736,100,1,720000,0.8194444444444444,ok,,59.55453584871809,478.8829181276636,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1736,100,1,720000,0.9283333333333332,ok,,23.496837430282813,299.95909698252837,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1736,100,1,720000,0.9282291666666667,ok,,22.604506384643173,298.670265625888,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1736,100,1,720000,0.8194444444444444,ok,,59.55453584871809,478.8829181276636,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1736,100,1,720000,0.99375,ok,,13.673129143063116,246.42770896340238,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1736,100,1,720000,0.9283333333333332,ok,,23.496837430282813,299.95909698252837,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1736,100,1,720000,0.9282291666666667,ok,,22.604506384643173,298.670265625888,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1736,100,1,720000,0.8194444444444444,ok,,59.55453584871809,478.8829181276636,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1737,100,1,720000,0.9283333333333332,ok,,23.32689254846925,272.2216912748348,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1737,100,1,720000,0.9282291666666667,ok,,23.03687777971698,265.65702214473214,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1737,100,1,720000,0.8194444444444444,ok,,56.857608121116364,412.33868872928014,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,1.0,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,2.000141069147367,1737,100,1,720000,0.9117361111111112,ok,,18.388471361325617,250.93392228343185,True,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,3.0,1737,100,1,720000,0.8524305555555556,ok,,23.592894395247146,276.95668465351366,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.01,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.03,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.1,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,0.3,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.0,1737,100,1,720000,0.9283333333333332,ok,,23.32689254846925,272.2216912748348,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,1.1547819846894583,1737,100,1,720000,0.9282291666666667,ok,,23.03687777971698,265.65702214473214,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_mean_mf_mpc,3.0,1737,100,1,720000,0.8194444444444444,ok,,56.857608121116364,412.33868872928014,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.01,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.03,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.1,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,0.3,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.0,1737,100,1,720000,0.9283333333333332,ok,,23.32689254846925,272.2216912748348,False,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,1.1547819846894583,1737,100,1,720000,0.9282291666666667,ok,,23.03687777971698,265.65702214473214,True,True
paper,paper-pareto-n100-d1,diurnal,test,gp_ucb_mf_mpc,3.0,1737,100,1,720000,0.8194444444444444,ok,,56.857608121116364,412.33868872928014,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.01,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.03,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.1,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,0.3,1737,100,1,720000,0.99375,ok,,13.665416422466434,220.60728515615037,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.0,1737,100,1,720000,0.9283333333333332,ok,,23.32689254846925,272.2216912748348,False,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,1.1547819846894583,1737,100,1,720000,0.9282291666666667,ok,,23.03687777971698,265.65702214473214,True,True
paper,paper-pareto-n100-d1,diurnal,test,oracle_mf_mpc,3.0,1737,100,1,720000,0.8194444444444444,ok,,56.857608121116364,412.33868872928014,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.01,1738,100,1,720000,0.99375,ok,,13.906731061208607,223.86328382277398,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.03,1738,100,1,720000,0.99375,ok,,13.906731061208607,223.86328382277398,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.1,1738,100,1,720000,0.99375,ok,,13.906731061208607,223.86328382277398,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,0.3,1738,100,1,720000,0.99375,ok,,13.906731061208607,223.86328382277398,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.0,1738,100,1,720000,0.9283333333333332,ok,,23.63427385499016,277.7973925977202,False,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,1.1547819846894583,1738,100,1,720000,0.9282291666666667,ok,,23.365468667028516,278.7111639150712,True,True
paper,paper-pareto-n100-d1,diurnal,test,seasonal_mf_mpc,3.0,1738,100,1,720000,0.8194444444444444,ok,,61.98238590824127,474.8537174516373,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.01,1738,100,1,720000,0.99375,ok,,13.906731061208607,223.86328382277398,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.03,1738,100,1,720000,0.99375,ok,,13.906731061208607,223.86328382277398,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.1,1738,100,1,720000,0.99375,ok,,13.906731061208607,223.86328382277398,False,True
paper,paper-pareto-n100-d1,diurnal,test,ewma_mf_mpc,0.3,1738,100,1,720000,0.99375,ok,,13.906731061208607,223.86328382277398,False,True
